country,iso3,who_region,who_region_long,reference_date,date_type,cases
Ecuador,ECU,AMRO,Region of the Americas,2022-09-14,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-15,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-16,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-18,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-19,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-20,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-21,Onset,8
Ecuador,ECU,AMRO,Region of the Americas,2022-09-22,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-09-23,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-24,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-09-25,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-09-26,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-09-27,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-09-28,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-09-29,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-09-30,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-01,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-02,Onset,12
Ecuador,ECU,AMRO,Region of the Americas,2022-10-03,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-10-04,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-05,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-06,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-07,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-10-08,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-09,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-10,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-11,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-12,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-10-13,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-10-14,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-10-15,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-16,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-17,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-18,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-19,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-10-20,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-10-21,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-10-22,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-10-23,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-24,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-10-25,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-26,Onset,7
Ecuador,ECU,AMRO,Region of the Americas,2022-10-27,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-10-28,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-10-29,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-10-30,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-10-31,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-11-01,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-02,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-11-03,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-11-04,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-05,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-11-06,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-11-07,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-11-08,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-11-09,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-11-10,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-11,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-12,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-11-13,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-14,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-11-15,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-11-16,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-19,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-11-20,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-11-21,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-11-22,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-11-23,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-24,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-11-25,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-11-26,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-27,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-11-28,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-11-29,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-11-30,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-12-01,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-02,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-03,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-04,Onset,5
Ecuador,ECU,AMRO,Region of the Americas,2022-12-05,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-06,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-12-07,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-12-09,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-12-10,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-12-12,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-12-13,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-12-14,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-16,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-18,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-19,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-22,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2022-12-23,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2022-12-24,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2022-12-26,Onset,6
Ecuador,ECU,AMRO,Region of the Americas,2022-12-27,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2022-12-28,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-01,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-02,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-03,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-04,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-08,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-09,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2023-01-10,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-11,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-12,Onset,3
Ecuador,ECU,AMRO,Region of the Americas,2023-01-13,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-14,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-16,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2023-01-17,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-18,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-19,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-21,Onset,4
Ecuador,ECU,AMRO,Region of the Americas,2023-01-23,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-24,Diagnosis,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-24,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-25,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-26,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-27,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-28,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-01-29,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-01-30,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-02-02,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-02-03,Onset,2
Ecuador,ECU,AMRO,Region of the Americas,2023-02-04,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-02-07,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-02-13,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-02-17,Onset,1
Ecuador,ECU,AMRO,Region of the Americas,2023-02-19,Onset,2
