country,iso3,who_region,who_region_long,reference_date,date_type,cases
Spain,ESP,EURO,European Region,2022-06-22,Diagnosis,5
Spain,ESP,EURO,European Region,2022-06-22,Onset,75
Spain,ESP,EURO,European Region,2022-06-23,Diagnosis,4
Spain,ESP,EURO,European Region,2022-06-23,Reported,1
Spain,ESP,EURO,European Region,2022-06-23,Onset,86
Spain,ESP,EURO,European Region,2022-06-24,Diagnosis,1
Spain,ESP,EURO,European Region,2022-06-24,Onset,93
Spain,ESP,EURO,European Region,2022-06-25,Onset,82
Spain,ESP,EURO,European Region,2022-06-26,Onset,87
Spain,ESP,EURO,European Region,2022-06-27,Diagnosis,3
Spain,ESP,EURO,European Region,2022-06-27,Reported,2
Spain,ESP,EURO,European Region,2022-06-27,Onset,108
Spain,ESP,EURO,European Region,2022-06-28,Diagnosis,4
Spain,ESP,EURO,European Region,2022-06-28,Onset,102
Spain,ESP,EURO,European Region,2022-06-29,Diagnosis,2
Spain,ESP,EURO,European Region,2022-06-29,Reported,1
Spain,ESP,EURO,European Region,2022-06-29,Onset,84
Spain,ESP,EURO,European Region,2022-06-30,Diagnosis,9
Spain,ESP,EURO,European Region,2022-06-30,Reported,1
Spain,ESP,EURO,European Region,2022-06-30,Onset,91
Spain,ESP,EURO,European Region,2022-07-01,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-01,Reported,1
Spain,ESP,EURO,European Region,2022-07-01,Onset,115
Spain,ESP,EURO,European Region,2022-07-02,Onset,86
Spain,ESP,EURO,European Region,2022-07-03,Diagnosis,6
Spain,ESP,EURO,European Region,2022-07-03,Onset,84
Spain,ESP,EURO,European Region,2022-07-04,Diagnosis,5
Spain,ESP,EURO,European Region,2022-07-04,Reported,2
Spain,ESP,EURO,European Region,2022-07-04,Onset,131
Spain,ESP,EURO,European Region,2022-07-05,Diagnosis,6
Spain,ESP,EURO,European Region,2022-07-05,Onset,120
Spain,ESP,EURO,European Region,2022-07-06,Diagnosis,5
Spain,ESP,EURO,European Region,2022-07-06,Reported,1
Spain,ESP,EURO,European Region,2022-07-06,Onset,104
Spain,ESP,EURO,European Region,2022-07-07,Diagnosis,14
Spain,ESP,EURO,European Region,2022-07-07,Onset,118
Spain,ESP,EURO,European Region,2022-07-08,Diagnosis,4
Spain,ESP,EURO,European Region,2022-07-08,Onset,104
Spain,ESP,EURO,European Region,2022-07-09,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-09,Onset,97
Spain,ESP,EURO,European Region,2022-07-10,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-10,Onset,110
Spain,ESP,EURO,European Region,2022-07-11,Diagnosis,9
Spain,ESP,EURO,European Region,2022-07-11,Reported,1
Spain,ESP,EURO,European Region,2022-07-11,Onset,116
Spain,ESP,EURO,European Region,2022-07-12,Diagnosis,13
Spain,ESP,EURO,European Region,2022-07-12,Reported,7
Spain,ESP,EURO,European Region,2022-07-12,Onset,117
Spain,ESP,EURO,European Region,2022-07-13,Diagnosis,10
Spain,ESP,EURO,European Region,2022-07-13,Reported,3
Spain,ESP,EURO,European Region,2022-07-13,Onset,86
Spain,ESP,EURO,European Region,2022-07-14,Diagnosis,5
Spain,ESP,EURO,European Region,2022-07-14,Reported,2
Spain,ESP,EURO,European Region,2022-07-14,Onset,113
Spain,ESP,EURO,European Region,2022-07-15,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-15,Reported,3
Spain,ESP,EURO,European Region,2022-07-15,Onset,124
Spain,ESP,EURO,European Region,2022-07-16,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-16,Reported,1
Spain,ESP,EURO,European Region,2022-07-16,Onset,103
Spain,ESP,EURO,European Region,2022-07-17,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-17,Onset,87
Spain,ESP,EURO,European Region,2022-07-18,Diagnosis,4
Spain,ESP,EURO,European Region,2022-07-18,Reported,3
Spain,ESP,EURO,European Region,2022-07-18,Onset,133
Spain,ESP,EURO,European Region,2022-07-19,Diagnosis,6
Spain,ESP,EURO,European Region,2022-07-19,Reported,4
Spain,ESP,EURO,European Region,2022-07-19,Onset,106
Spain,ESP,EURO,European Region,2022-07-20,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-20,Reported,5
Spain,ESP,EURO,European Region,2022-07-20,Onset,124
Spain,ESP,EURO,European Region,2022-07-21,Diagnosis,8
Spain,ESP,EURO,European Region,2022-07-21,Reported,4
Spain,ESP,EURO,European Region,2022-07-21,Onset,89
Spain,ESP,EURO,European Region,2022-07-22,Diagnosis,10
Spain,ESP,EURO,European Region,2022-07-22,Reported,3
Spain,ESP,EURO,European Region,2022-07-22,Onset,102
Spain,ESP,EURO,European Region,2022-07-23,Diagnosis,1
Spain,ESP,EURO,European Region,2022-07-23,Onset,100
Spain,ESP,EURO,European Region,2022-07-24,Diagnosis,1
Spain,ESP,EURO,European Region,2022-07-24,Reported,2
Spain,ESP,EURO,European Region,2022-07-24,Onset,93
Spain,ESP,EURO,European Region,2022-07-25,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-25,Reported,1
Spain,ESP,EURO,European Region,2022-07-25,Onset,118
Spain,ESP,EURO,European Region,2022-07-26,Diagnosis,7
Spain,ESP,EURO,European Region,2022-07-26,Reported,1
Spain,ESP,EURO,European Region,2022-07-26,Onset,70
Spain,ESP,EURO,European Region,2022-07-27,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-27,Onset,97
Spain,ESP,EURO,European Region,2022-07-28,Diagnosis,3
Spain,ESP,EURO,European Region,2022-07-28,Reported,1
Spain,ESP,EURO,European Region,2022-07-28,Onset,87
Spain,ESP,EURO,European Region,2022-07-29,Onset,63
Spain,ESP,EURO,European Region,2022-07-30,Onset,66
Spain,ESP,EURO,European Region,2022-07-31,Diagnosis,2
Spain,ESP,EURO,European Region,2022-07-31,Onset,68
Spain,ESP,EURO,European Region,2022-08-01,Diagnosis,4
Spain,ESP,EURO,European Region,2022-08-01,Reported,1
Spain,ESP,EURO,European Region,2022-08-01,Onset,115
Spain,ESP,EURO,European Region,2022-08-02,Diagnosis,3
Spain,ESP,EURO,European Region,2022-08-02,Onset,84
Spain,ESP,EURO,European Region,2022-08-03,Diagnosis,4
Spain,ESP,EURO,European Region,2022-08-03,Reported,1
Spain,ESP,EURO,European Region,2022-08-03,Onset,78
Spain,ESP,EURO,European Region,2022-08-04,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-04,Reported,2
Spain,ESP,EURO,European Region,2022-08-04,Onset,58
Spain,ESP,EURO,European Region,2022-08-05,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-05,Onset,58
Spain,ESP,EURO,European Region,2022-08-06,Reported,1
Spain,ESP,EURO,European Region,2022-08-06,Onset,50
Spain,ESP,EURO,European Region,2022-08-07,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-07,Onset,55
Spain,ESP,EURO,European Region,2022-08-08,Diagnosis,3
Spain,ESP,EURO,European Region,2022-08-08,Onset,65
Spain,ESP,EURO,European Region,2022-08-09,Reported,2
Spain,ESP,EURO,European Region,2022-08-09,Onset,50
Spain,ESP,EURO,European Region,2022-08-10,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-10,Onset,59
Spain,ESP,EURO,European Region,2022-08-11,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-11,Onset,46
Spain,ESP,EURO,European Region,2022-08-12,Onset,45
Spain,ESP,EURO,European Region,2022-08-13,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-13,Onset,39
Spain,ESP,EURO,European Region,2022-08-14,Onset,42
Spain,ESP,EURO,European Region,2022-08-15,Reported,1
Spain,ESP,EURO,European Region,2022-08-15,Onset,41
Spain,ESP,EURO,European Region,2022-08-16,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-16,Reported,3
Spain,ESP,EURO,European Region,2022-08-16,Onset,41
Spain,ESP,EURO,European Region,2022-08-17,Diagnosis,4
Spain,ESP,EURO,European Region,2022-08-17,Onset,30
Spain,ESP,EURO,European Region,2022-08-18,Diagnosis,3
Spain,ESP,EURO,European Region,2022-08-18,Reported,1
Spain,ESP,EURO,European Region,2022-08-18,Onset,32
Spain,ESP,EURO,European Region,2022-08-19,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-19,Onset,34
Spain,ESP,EURO,European Region,2022-08-20,Onset,28
Spain,ESP,EURO,European Region,2022-08-21,Onset,25
Spain,ESP,EURO,European Region,2022-08-22,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-22,Onset,44
Spain,ESP,EURO,European Region,2022-08-23,Reported,2
Spain,ESP,EURO,European Region,2022-08-23,Onset,23
Spain,ESP,EURO,European Region,2022-08-24,Diagnosis,2
Spain,ESP,EURO,European Region,2022-08-24,Reported,1
Spain,ESP,EURO,European Region,2022-08-24,Onset,32
Spain,ESP,EURO,European Region,2022-08-25,Reported,1
Spain,ESP,EURO,European Region,2022-08-25,Onset,35
Spain,ESP,EURO,European Region,2022-08-26,Reported,1
Spain,ESP,EURO,European Region,2022-08-26,Onset,18
Spain,ESP,EURO,European Region,2022-08-27,Reported,1
Spain,ESP,EURO,European Region,2022-08-27,Onset,20
Spain,ESP,EURO,European Region,2022-08-28,Reported,1
Spain,ESP,EURO,European Region,2022-08-28,Onset,17
Spain,ESP,EURO,European Region,2022-08-29,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-29,Reported,1
Spain,ESP,EURO,European Region,2022-08-29,Onset,17
Spain,ESP,EURO,European Region,2022-08-30,Reported,1
Spain,ESP,EURO,European Region,2022-08-30,Onset,17
Spain,ESP,EURO,European Region,2022-08-31,Diagnosis,1
Spain,ESP,EURO,European Region,2022-08-31,Onset,21
Spain,ESP,EURO,European Region,2022-09-01,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-01,Reported,1
Spain,ESP,EURO,European Region,2022-09-01,Onset,24
Spain,ESP,EURO,European Region,2022-09-02,Diagnosis,2
Spain,ESP,EURO,European Region,2022-09-02,Reported,1
Spain,ESP,EURO,European Region,2022-09-02,Onset,17
Spain,ESP,EURO,European Region,2022-09-03,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-03,Onset,16
Spain,ESP,EURO,European Region,2022-09-04,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-04,Reported,2
Spain,ESP,EURO,European Region,2022-09-04,Onset,23
Spain,ESP,EURO,European Region,2022-09-05,Onset,16
Spain,ESP,EURO,European Region,2022-09-06,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-06,Onset,21
Spain,ESP,EURO,European Region,2022-09-07,Diagnosis,3
Spain,ESP,EURO,European Region,2022-09-07,Onset,16
Spain,ESP,EURO,European Region,2022-09-08,Reported,1
Spain,ESP,EURO,European Region,2022-09-08,Onset,12
Spain,ESP,EURO,European Region,2022-09-09,Reported,1
Spain,ESP,EURO,European Region,2022-09-09,Onset,11
Spain,ESP,EURO,European Region,2022-09-10,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-10,Onset,7
Spain,ESP,EURO,European Region,2022-09-11,Onset,12
Spain,ESP,EURO,European Region,2022-09-12,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-12,Reported,3
Spain,ESP,EURO,European Region,2022-09-12,Onset,12
Spain,ESP,EURO,European Region,2022-09-13,Diagnosis,3
Spain,ESP,EURO,European Region,2022-09-13,Reported,3
Spain,ESP,EURO,European Region,2022-09-13,Onset,11
Spain,ESP,EURO,European Region,2022-09-14,Diagnosis,2
Spain,ESP,EURO,European Region,2022-09-14,Reported,5
Spain,ESP,EURO,European Region,2022-09-14,Onset,7
Spain,ESP,EURO,European Region,2022-09-15,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-15,Reported,5
Spain,ESP,EURO,European Region,2022-09-15,Onset,4
Spain,ESP,EURO,European Region,2022-09-16,Reported,2
Spain,ESP,EURO,European Region,2022-09-16,Onset,10
Spain,ESP,EURO,European Region,2022-09-17,Onset,9
Spain,ESP,EURO,European Region,2022-09-19,Onset,6
Spain,ESP,EURO,European Region,2022-09-20,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-20,Reported,1
Spain,ESP,EURO,European Region,2022-09-20,Onset,6
Spain,ESP,EURO,European Region,2022-09-21,Onset,6
Spain,ESP,EURO,European Region,2022-09-22,Reported,1
Spain,ESP,EURO,European Region,2022-09-22,Onset,4
Spain,ESP,EURO,European Region,2022-09-23,Onset,9
Spain,ESP,EURO,European Region,2022-09-24,Onset,4
Spain,ESP,EURO,European Region,2022-09-25,Onset,6
Spain,ESP,EURO,European Region,2022-09-26,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-26,Onset,5
Spain,ESP,EURO,European Region,2022-09-27,Onset,6
Spain,ESP,EURO,European Region,2022-09-28,Diagnosis,1
Spain,ESP,EURO,European Region,2022-09-28,Onset,4
Spain,ESP,EURO,European Region,2022-09-29,Reported,1
Spain,ESP,EURO,European Region,2022-09-29,Onset,5
Spain,ESP,EURO,European Region,2022-09-30,Onset,4
Spain,ESP,EURO,European Region,2022-10-01,Onset,5
Spain,ESP,EURO,European Region,2022-10-02,Onset,4
Spain,ESP,EURO,European Region,2022-10-03,Onset,6
Spain,ESP,EURO,European Region,2022-10-05,Onset,3
Spain,ESP,EURO,European Region,2022-10-06,Onset,4
Spain,ESP,EURO,European Region,2022-10-07,Onset,3
Spain,ESP,EURO,European Region,2022-10-08,Onset,3
Spain,ESP,EURO,European Region,2022-10-09,Onset,2
Spain,ESP,EURO,European Region,2022-10-10,Reported,1
Spain,ESP,EURO,European Region,2022-10-10,Onset,4
Spain,ESP,EURO,European Region,2022-10-11,Diagnosis,1
Spain,ESP,EURO,European Region,2022-10-11,Onset,1
Spain,ESP,EURO,European Region,2022-10-12,Onset,2
Spain,ESP,EURO,European Region,2022-10-14,Onset,1
Spain,ESP,EURO,European Region,2022-10-15,Onset,1
Spain,ESP,EURO,European Region,2022-10-16,Onset,1
Spain,ESP,EURO,European Region,2022-10-17,Onset,1
Spain,ESP,EURO,European Region,2022-10-18,Onset,3
Spain,ESP,EURO,European Region,2022-10-19,Onset,4
Spain,ESP,EURO,European Region,2022-10-20,Reported,1
Spain,ESP,EURO,European Region,2022-10-20,Onset,2
Spain,ESP,EURO,European Region,2022-10-21,Onset,1
Spain,ESP,EURO,European Region,2022-10-22,Onset,1
Spain,ESP,EURO,European Region,2022-10-23,Onset,1
Spain,ESP,EURO,European Region,2022-10-24,Onset,1
Spain,ESP,EURO,European Region,2022-10-26,Onset,2
Spain,ESP,EURO,European Region,2022-10-27,Onset,5
Spain,ESP,EURO,European Region,2022-10-29,Onset,1
Spain,ESP,EURO,European Region,2022-10-31,Onset,2
Spain,ESP,EURO,European Region,2022-11-01,Onset,1
Spain,ESP,EURO,European Region,2022-11-03,Onset,1
Spain,ESP,EURO,European Region,2022-11-04,Onset,3
Spain,ESP,EURO,European Region,2022-11-06,Onset,1
Spain,ESP,EURO,European Region,2022-11-07,Reported,1
Spain,ESP,EURO,European Region,2022-11-07,Onset,1
Spain,ESP,EURO,European Region,2022-11-08,Diagnosis,1
Spain,ESP,EURO,European Region,2022-11-08,Onset,1
Spain,ESP,EURO,European Region,2022-11-09,Onset,1
Spain,ESP,EURO,European Region,2022-11-10,Onset,1
Spain,ESP,EURO,European Region,2022-11-13,Onset,3
Spain,ESP,EURO,European Region,2022-11-14,Onset,2
Spain,ESP,EURO,European Region,2022-11-17,Onset,1
Spain,ESP,EURO,European Region,2022-11-18,Onset,1
Spain,ESP,EURO,European Region,2022-11-23,Onset,2
Spain,ESP,EURO,European Region,2022-11-24,Onset,1
Spain,ESP,EURO,European Region,2022-11-29,Onset,1
Spain,ESP,EURO,European Region,2022-12-01,Onset,1
Spain,ESP,EURO,European Region,2022-12-02,Onset,1
Spain,ESP,EURO,European Region,2022-12-03,Onset,1
Spain,ESP,EURO,European Region,2022-12-07,Onset,1
Spain,ESP,EURO,European Region,2022-12-08,Onset,1
Spain,ESP,EURO,European Region,2022-12-09,Onset,2
Spain,ESP,EURO,European Region,2022-12-13,Onset,1
Spain,ESP,EURO,European Region,2022-12-15,Onset,1
Spain,ESP,EURO,European Region,2022-12-25,Onset,1
Spain,ESP,EURO,European Region,2022-12-30,Onset,1
Spain,ESP,EURO,European Region,2023-01-01,Onset,1
Spain,ESP,EURO,European Region,2023-01-02,Onset,1
Spain,ESP,EURO,European Region,2023-01-03,Onset,1
Spain,ESP,EURO,European Region,2023-01-04,Onset,1
Spain,ESP,EURO,European Region,2023-01-05,Onset,2
Spain,ESP,EURO,European Region,2023-01-10,Onset,1
Spain,ESP,EURO,European Region,2023-01-11,Diagnosis,1
Spain,ESP,EURO,European Region,2023-01-12,Onset,3
Spain,ESP,EURO,European Region,2023-01-17,Onset,2
Spain,ESP,EURO,European Region,2023-01-18,Onset,2
Spain,ESP,EURO,European Region,2023-01-19,Onset,1
Spain,ESP,EURO,European Region,2023-01-20,Onset,1
Spain,ESP,EURO,European Region,2023-01-25,Onset,1
Spain,ESP,EURO,European Region,2023-01-26,Onset,2
Spain,ESP,EURO,European Region,2023-01-27,Onset,2
Spain,ESP,EURO,European Region,2023-01-28,Onset,1
Spain,ESP,EURO,European Region,2023-01-29,Onset,1
Spain,ESP,EURO,European Region,2023-01-30,Onset,3
Spain,ESP,EURO,European Region,2023-01-31,Onset,2
Spain,ESP,EURO,European Region,2023-02-02,Onset,1
Spain,ESP,EURO,European Region,2023-02-08,Onset,2
